GmlId,OBJECTID,DATASET_EN,DATASET_TC,NAME_EN,ADDRESS_EN,NAME_TC,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,Shape
BDTMSP.417,417,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SHEUNG HEI FACTORY BUILDING,8/F SHEUNG HEI FACTORY BUILDING 19 SHEUNG HEI STREET SAN PO KONG,雙喜工業大廈,新蒲崗雙喜街19號雙喜工業大廈8字樓,KOWLOON,九龍,WONG TAI SIN,黃大仙區,10/01/2019,10/01/2019,3839622039T20050430,3839622039T20050430,822038.5,838394.8,22.3374145,114.1975313,2025-10-02T15:06:15,POINT (838394.80000000 822038.50000000)
BDTMSP.418,418,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,GREAT WALL FACTORY BUILDING,FACTORY UNIT A ON 3RD FLOOR GREAT WALL FACTORY BUILDING NO.11 CHEUNG SHUN STREET,長城工業大廈,荔枝角長順街11號長城工業大廈3字樓A室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,29/11/2024,29/11/2024,3329021912T20050430,3329021912T20050430,821912.4,833287.3,22.33626637,114.1479665,2025-10-02T15:06:15,POINT (833287.30000000 821912.40000000)
BDTMSP.419,419,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,UNISON INDUSTRIAL CENTRE,2/F UNIT C UNISON INDUSTRIAL CENTRE NOS.27-31 AU PUI WAN STREET FO TAN,協興工業中心,火炭坳背灣街27-31號協興工業中心2字樓C室,NEW TERRITORIES,新界,SHA TIN,沙田區,28/07/2023,28/07/2023,3821328637T20050430,3821328637T20050430,828613.9,838197.3,22.39699822,114.195763,2025-10-02T15:06:15,POINT (838197.30000000 828613.90000000)
BDTMSP.420,420,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WEARBEST BUILDING,2/F WEARBEST BUILDING NOS.60-64 TO KWA WAN ROAD KOWLOON,唯一大廈,九龍土瓜灣道60-64號唯一大廈2字樓,KOWLOON,九龍,KOWLOON CITY,九龍城區,11/07/2024,11/07/2024,3750219636T20050430,3750219636T20050430,819628.8,837479.2,22.31571487,114.1888512,2025-10-02T15:06:15,POINT (837479.20000000 819628.80000000)
BDTMSP.421,421,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHEUNG TAK INDUSTRIAL BUILDING,9/F CHEUNG TAK INDUSTRIAL BUILDING NO.30 WONG CHUK HANG ROAD ABERDEEN,長德工業大廈,香港仔黃竹坑道30號長德工業大廈9字樓,HONG KONG,香港,SOUTHERN,南區,30/07/2024,30/07/2024,3505112149T20050430,3505112149T20050430,812135.4,835051.2,22.24810252,114.1650682,2025-10-02T15:06:15,POINT (835051.20000000 812135.40000000)
BDTMSP.422,422,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KWAI HING INDUSTRIAL BUILDING,WORKSHOP A ON 5/F KWAI HING INDUSTRIAL BUILDING NOS.10/18 CHUN PIN STREET KWAI CHUNG,葵興工業大廈,葵涌圳邊街10-18號葵興工業大廈5字樓A室,NEW TERRITORIES,新界,KWAI TSING,葵青區,6/06/2023,6/06/2023,3211925483T20200924,3211925483T20200924,825482,832119,22.36851205,114.1365902,2025-10-02T15:06:15,POINT (832119.00000000 825482.00000000)
BDTMSP.423,423,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KIN TECK INDUSTRIAL BUILDING,UNIT A 14/F KIN TECK INDUSTRIAL BUILDING NO.26 WONG CHUK HANG ROAD ABERDEEN,建德工業大廈,香港仔黃竹坑道26號建德工業大廈14字樓A室,HONG KONG,香港,SOUTHERN,南區,21/03/2023,21/03/2023,3500512152T20050430,3500512152T20050430,812134,835003,22.24812958,114.1646219,2025-10-02T15:06:15,POINT (835003.00000000 812134.00000000)
BDTMSP.424,424,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WILLIAM INDUSTRIAL BUILDING,"FACTORY A &amp; B, 12/F, WILLIAM ENTERPRISES INDUSTRIAL BUILDING, NOS.23-25 NG FONG STREET",緯綸工業大廈,新蒲崗五芳街23-25號緯綸工業大廈12字樓A及B室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,21/06/2022,21/06/2022,3869122113T20050430,3869122113T20050430,822132.6,838700.8,22.33808237,114.2003951,2025-10-02T15:06:15,POINT (838700.80000000 822132.60000000)
BDTMSP.425,425,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN KEE MANSION,3/F ROOM 316 MAN KEE MANSION 86 WATERLOO ROAD MONGKOK,萬基大廈,旺角窩打老道 86 號萬基大廈3字樓316室,KOWLOON,九龍,KOWLOON CITY,九龍城區,15/01/2020,15/01/2020,3625820093T20050430,3625820093T20050430,820091.6,836258.3,22.3198423,114.1767773,2025-10-02T15:06:15,POINT (836258.30000000 820091.60000000)
BDTMSP.426,426,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,SUNVIEW INDUSTRIAL BUILDING,"UNIT A 12/F., SUNVIEW INDUSTRIAL BUILDING, 3 ON YIP STREET, CHAI WAN",新藝工業大廈,柴灣安業街3號新藝工業大廈12字樓A室,HONG KONG,港島,EASTERN,東區,21/09/2018,21/09/2018,4337614191T20050430,4337614191T20050430,814164.5,843385.5,22.2665289,114.2458384,2025-10-02T15:06:14,POINT (843385.50000000 814164.50000000)
BDTMSP.427,427,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN FOONG INDUSTRIAL BUILDING,UNIT NO.A ON 22ND FLOOR MAN FOONG INDUSTRIAL BUILDING NO.7 CHEUNG LEE STREET CHAI WAN,萬峯工業大廈,柴灣祥利街7號萬峯工業大廈22字樓A室,HONG KONG,香港,EASTERN,東區,16/07/2025,16/07/2025,4237913946T20050430,4237913946T20050430,813943.7,842369.3,22.26432022,114.2361643,2025-10-02T15:06:14,POINT (842369.30000000 813943.70000000)
BDTMSP.428,428,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HARBOUR CENTRE TOWER 1,WORKSHOP NO.05-06 ON 10TH FLOOR OF HARBOUR CENTRE TOWER 1 NO. 1 HOK CHEUNG STREET HUNG HOM,維港中心,紅磡鶴翔街1號維港中心1座10字樓1005至1006室,KOWLOON,九龍,KOWLOON CITY,九龍城區,6/03/2025,6/03/2025,3770318916T20050430,3770318916T20050430,818951.1,837702.9,22.30921268,114.1908014,2025-10-02T15:06:14,POINT (837702.90000000 818951.10000000)
BDTMSP.429,429,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,YAU TONG INDUSTRIAL BUILDING BLOCK 3,FACTORY FLAT B ON UPPER GROUND FLOOR YAU TONG INDUSTRIAL BUILDING BLOCK 3 NO.2 SZE SHAN STREET YAU TONG,油塘工業大廈,油塘四山街2號油塘工業大廈第3座高層地下B室,KOWLOON,九龍,KWUN TONG,觀塘區,21/01/2025,21/01/2025,4253417388T20050430,4253417388T20050430,817388.7,842538,22.2954031,114.2376816,2025-10-02T15:06:14,POINT (842538.00000000 817388.70000000)
BDTMSP.430,430,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HANG CHEONG FACTORY BUILDING,8/F UNIT D HANG CHEONG FACTORY BUILDING NO.1 WING MING STREET CHEUNG SHA WAN,恆昌工廠大廈,長沙灣永明街1號恆昌工廠大廈8字樓D室,KOWLOON,九龍,SHAM SHUI PO,深水埗區,1/11/2024,1/11/2024,3350822358T20050430,3350822358T20050430,822360.8,833506.8,22.34029436,114.1500819,2025-10-02T15:06:14,POINT (833506.80000000 822360.80000000)
BDTMSP.431,431,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KIN HING INDUSTRIAL BUILDING,18/F UNIT A KIN HING INDUSTRIAL BUILDING NOS.17/23 SHEK KIN STREET KWAI CHUNG,建興工業大廈,葵涌石建街17-23號建興工業大廈18字樓A室,NEW TERRITORIES,新界,KWAI TSING,葵青區,18/07/2024,18/07/2024,3215025341T20080630,3215025341T20080630,825341,832150.9,22.36722979,114.1368916,2025-10-02T15:06:14,POINT (832150.90000000 825341.00000000)
BDTMSP.432,432,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN FOONG INDUSTRIAL BUILDING,13/F UNIT C MAN FOONG INDUSTRIAL BUILDING NO.7 CHEUNG LEE STREET CHAI WAN,萬峯工業大廈,柴灣祥利街7號萬峯工業大廈13字樓C室,HONG KONG,香港,EASTERN,東區,8/12/2023,8/12/2023,4237913946T20050430,4237913946T20050430,813943.7,842369.3,22.26432022,114.2361643,2025-10-02T15:06:14,POINT (842369.30000000 813943.70000000)
BDTMSP.433,433,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WAH CHUN INDUSTRIAL CENTRE,3/F WAH CHUN INDUSTRIAL CENTRE 95 CHAI WAN KOK STREET TSUEN WAN,華俊工業大廈,荃灣柴灣角街95號華俊工業大廈3字樓,NEW TERRITORIES,新界,TSUEN WAN,荃灣區,10/12/2021,10/12/2021,2936325917T20050430,2936325917T20050430,825916.7,829362,22.37242244,114.1098293,2025-10-02T15:06:14,POINT (829362.00000000 825916.70000000)
BDTMSP.434,434,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,LIN SHING HOUSE,"2/F, LIN SHING HOUSE, 7 ARRAN STREET MONGKOK",連勝大廈,旺角鴉蘭街7號連勝大廈 2字樓,KOWLOON,九龍,YAU TSIM MONG,油尖旺區,16/06/2020,16/06/2020,3516020358T20050430,3516020358T20050430,820367.4,835157.9,22.32223506,114.1661199,2025-10-02T15:06:14,POINT (835157.90000000 820367.40000000)
BDTMSP.435,435,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAN KEE MANSION,"3/F RM 311, 312, 313 &amp; 316 MAN KEE MANSION 86 WATERLOO ROAD MONGKOK",萬基大廈,"旺角窩打老道 86 號萬基大廈3字樓311, 312, 313及316室",KOWLOON,九龍,KOWLOON CITY,九龍城區,11/12/2019,11/12/2019,3625820093T20050430,3625820093T20050430,820091.6,836258.3,22.3198423,114.1767773,2025-10-02T15:06:14,POINT (836258.30000000 820091.60000000)
BDTMSP.436,436,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,KWAI SHING INDUSTRIAL BUILDING,7/F UNIT F KWAI SHING INDUSTRIAL BUILDING PHASE 2 42-46 TAI LIN PAI ROAD KWAI CHUNG,貴盛工業大廈,葵涌大連排道42-46號貴盛工業大廈二期7字樓F室,NEW TERRITORIES,新界,KWAI TSING,葵青區,4/06/2018,4/06/2018,3180325006T20050430,3180325006T20050430,825002.2,831802.7,22.3642037,114.1335234,2025-10-02T15:06:13,POINT (831802.70000000 825002.20000000)
BDTMSP.437,437,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WAH FAI INDUSTRIAL BUILDING,WORKSHOP UNIT C ON 1ST FLOOR WAH FAI INDUSTRIAL BUILDING NO.4 SZE SHAN STREET YAU TONG,華輝工業大廈,油塘四山街4號華輝工業大廈1字樓C室,KOWLOON,九龍,KWUN TONG,觀塘區,15/10/2024,15/10/2024,4247617390T20050430,4247617390T20050430,817398.7,842473,22.29542137,114.2371187,2025-10-02T15:06:13,POINT (842473.00000000 817398.70000000)
BDTMSP.438,438,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,VICTORIOUS FACTORY BUILDING,UNIT C &amp; D ON 3RD FLOOR VICTORIOUS FACTORY BUILDING NO.35 TSEUK LUK STREET SAN PO KONG,百勝工廠大廈,新蒲崗爵祿街35號百勝工廠大廈3字樓C及D室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,2/07/2024,2/07/2024,3842721787T20050430,3842721787T20050430,821804.8,838448.4,22.33513875,114.1978319,2025-10-02T15:06:13,POINT (838448.40000000 821804.80000000)
BDTMSP.439,439,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,LEE SUM FACTORY BUILDING,UNITS A &amp; B 2/F LEE SUM FACTORY BUILDING 21-25 SZE MEI STREET SAN PO KONG,利森工廠大廈,新蒲崗四美街21-25號利森工廠大廈2字樓A及B室,KOWLOON,九龍,WONG TAI SIN,黃大仙區,18/10/2022,18/10/2022,3871722031P20060311,3871722031P20060311,822024.1,838721.4,22.33734182,114.2006473,2025-10-02T15:06:13,POINT (838721.40000000 822024.10000000)
BDTMSP.440,440,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,WELL TOWN INDUSTRIAL BUILDING,6/F WELL TOWN INDUSTRIAL BUILDING 13 KO FAI ROAD YAU TONG,寶城工業大廈,油塘高輝道13號寶城工業大廈6字樓,KOWLOON,九龍,KWUN TONG,觀塘區,2/07/2019,2/07/2019,4235717417T20050430,4235717417T20050430,817409.7,842360.7,22.29566562,114.235964,2025-10-02T15:06:13,POINT (842360.70000000 817409.70000000)
BDTMSP.441,441,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,MAI SIK INDUSTRIAL BUILDING,15/F UNIT B MAI SIK INDUSTRIAL BUILDING 1-11 KWAI TING ROAD KWAI CHUNG,美適工業大廈,葵涌葵定路1-11號美適工業大廈15字樓B室,NEW TERRITORIES,新界,KWAI TSING,葵青區,15/01/2019,15/01/2019,3165224545T20080205,3165224545T20080205,824546.1,831654.2,22.36004022,114.1320586,2025-10-02T15:06:13,POINT (831654.20000000 824546.10000000)
BDTMSP.442,442,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOW MING FACTORY BUILDING,"FLAT A &amp; B 2/F, HOW MING FACTORY BUILDING 99 HOW MING STREET, KWUN TONG",巧明工廠大廈,觀塘巧明街99號巧明工廠大廈2字樓A及B室,KOWLOON,九龍,KWUN TONG,觀塘區,7/01/2022,7/01/2022,4106019302T20050430,4106019302T20050430,819309.5,841061.7,22.31269242,114.2233831,2025-10-02T15:06:13,POINT (841061.70000000 819309.50000000)
BDTMSP.443,443,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,VICTORY FACTORY BUILDING,5/F VICTORY FACTORY BUILDING 16 WONG CHUK HANG ROAD,勝利工廠大廈,黃竹坑道16號勝利工廠大廈5字樓,HONG KONG,港島,SOUTHERN,南區,8/05/2020,8/05/2020,3486712171T20050430,3486712171T20050430,812156.5,834866.7,22.24830106,114.1632831,2025-10-02T15:06:13,POINT (834866.70000000 812156.50000000)
BDTMSP.444,444,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,TAK KING INDUSTRIAL BUILDING,17/F WORKSHOP 2 TAK KING INDUSTRIAL BUILDING 27 LEE CHUNG STREET CHAI WAN,德景工業大廈,柴灣利眾街27號德景工業大廈17字樓2室,HONG KONG,港島,EASTERN,東區,3/08/2018,3/08/2018,4234414052T20050430,4234414052T20050430,814057.8,842353.8,22.26527759,114.2358251,2025-10-02T15:06:13,POINT (842353.80000000 814057.80000000)
BDTMSP.445,445,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,CHUNG TAI PRINTING GROUP BUILDING,1/F CHUNG TAI PRINTING GROUP BUILDING 11 YIP CHEONG STREET FANLING,中大印刷集團大廈,粉嶺安樂村業暢街11號中大印刷集團大廈1字樓,NEW TERRITORIES,新界,NORTH,北區,14/09/2021,14/09/2021,3278639404T20050430,3278639404T20050430,839402.1,832786.4,22.49422668,114.1430359,2025-10-02T15:06:12,POINT (832786.40000000 839402.10000000)
BDTMSP.446,446,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ROOM+ KWUN TONG BUILDING,11/F ROOM+ KWUN TONG BUILDING 338 KWUN TONG ROAD KWUN TONG,自由倉大廈,觀塘觀塘道338號自由倉大廈11字樓,KOWLOON,九龍,KWUN TONG,觀塘區,27/08/2024,27/08/2024,4035719639T20050430,4035719639T20050430,819641.5,840360,22.31573754,114.216561,2025-10-02T15:06:12,POINT (840360.00000000 819641.50000000)
BDTMSP.447,447,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,ROOM+ KWUN TONG BUILDING,7/F ROOM+ KWUN TONG BUILDING 338 KWUN TONG ROAD KWUN TONG,自由倉大廈,觀塘觀塘道338號自由倉大廈7字樓,KOWLOON,九龍,KWUN TONG,觀塘區,27/08/2024,27/08/2024,4035719639T20050430,4035719639T20050430,819641.5,840360,22.31573754,114.216561,2025-10-02T15:06:12,POINT (840360.00000000 819641.50000000)
BDTMSP.448,448,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,YICK SHIU INDUSTRIAL BUILDING,8/F FLAT D YICK SHIU INDUSTRIAL BUILDING NO.1 SAN ON STREET TUEN MUN,憶兆工業大廈,新界屯門新安街1號憶兆工業大廈8字樓D室,NEW TERRITORIES,新界,TUEN MUN,屯門區,30/11/2023,30/11/2023,1496028384T20050430,1496028384T20050430,828385.9,814962.2,22.39458227,113.9699489,2025-10-02T15:06:12,POINT (814962.20000000 828385.90000000)
BDTMSP.449,449,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HANWAY INDUSTRIAL BUILDING,6/F HANWAY INDUSTRIAL BUILDING 17 SAN ON STREET TUEN MUN,匯恆工業大廈,屯門新安街17號匯恆工業大廈6樓,NEW TERRITORIES,新界,TUEN MUN,屯門區,11/11/2021,11/11/2021,1508128149T20081006,1508128149T20081006,828145.5,815077.2,22.39246162,113.9711271,2025-10-02T15:06:12,POINT (815077.20000000 828145.50000000)
BDTMSP.450,450,List of target mini-storage premises (MSP) without obvious irregularities,沒有明顯違規的目標迷你倉名單,HOW MING FACTORY BUILDING,FLAT A &amp; B 9/F HOW MING FACTORY BUILDING 99 HOW MING STREET KWUN TONG,巧明工廠大廈,觀塘巧明街99號巧明工廠大廈9字樓A及B室,KOWLOON,九龍,KWUN TONG,觀塘區,20/01/2021,20/01/2021,4106019302T20050430,4106019302T20050430,819309.5,841061.7,22.31269242,114.2233831,2025-10-02T15:06:12,POINT (841061.70000000 819309.50000000)
